distance,altitude,latitude,longitude
160.3665950687938,5,52.346173,4.864464
163.75661679844865,5,52.346181,4.864512
167.18546274979693,4.9,52.346188,4.864561
170.64128523788216,4.9,52.346196,4.86461
174.1274287879567,4.9,52.346205,4.864659
177.51744823960183,4.9,52.346213,4.864707
181.0035905628185,4.9,52.346222,4.864756
184.4897322378736,4.9,52.346231,4.864805
187.94555159766492,4.9,52.346239,4.864854
191.43169204639298,4.9,52.346248,4.864903
194.85261340605356,4.9,52.346257,4.864951
198.3743217912847,4.9,52.346265,4.865001
201.8301386767926,4.9,52.346273,4.86505
205.2859549805836,4.9,52.346281,4.865099
208.78119307694516,4.9,52.346288,4.865149
212.27643064887215,4.9,52.346295,4.865199
215.81546449259497,4.8,52.346301,4.86525
219.28759850820182,4.8,52.346307,4.8653
222.8073362160589,4.8,52.346312,4.865351
226.3788127340724,4.7,52.346316,4.865403
229.88268372554055,4.7,52.34632,4.865454
233.44200487786077,4.7,52.346323,4.865506
236.9334852487029,4.6,52.346326,4.865557
240.49280592353082,4.5,52.346329,4.865609
243.9842858261399,4.5,52.346332,4.86566
247.47576549445589,4.4,52.346335,4.865711
250.95836789518992,4.4,52.346337,4.865762
254.38201881528977,4.3,52.34634,4.865812
257.80566950594726,3.9,52.346343,4.865862
261.2293199671619,3.6,52.346346,4.865912
264.65297019884537,3.4,52.346349,4.865962
268.0766202010864,3.2,52.346352,4.866012
271.5129046343789,3.1,52.346356,4.866062
274.88162769363186,3,52.34636,4.866111
278.31791151735234,2.9,52.346364,4.866161
281.6866339794675,2.8,52.346368,4.86621
285.1229171933506,2.8,52.346372,4.86626
288.5753767433597,2.7,52.346377,4.86631
291.9440982343745,2.7,52.346381,4.866359
295.39655710278885,2.7,52.346386,4.866409
298.78177743286585,2.7,52.346391,4.866458
302.2342355419097,2.7,52.346396,4.866508
305.68669327171096,2.7,52.346401,4.866558
309.07191248742794,2.7,52.346406,4.866607
312.5243694582121,2.7,52.346411,4.866657
315.90958793043353,2.7,52.346416,4.866706
319.3458674854686,2.7,52.34642,4.866756
322.7983233942663,2.6,52.346425,4.866806
326.23460226345514,2.6,52.346429,4.866856
329.7543305262684,2.6,52.346434,4.866907
333.190608709523,2.5,52.346438,4.866957
336.69447021287334,2.5,52.346442,4.867008
340.19833140495524,2.5,52.346446,4.867059
343.6346086736299,2.6,52.34645,4.867109
347.1260791316858,2.6,52.346453,4.86716
350.62993946791244,2.6,52.346457,4.867211
354.13379949375474,2.7,52.346461,4.867262
357.6535252795329,2.8,52.346466,4.867313
361.15738460524193,2.9,52.34647,4.867364
364.6612436197713,3,52.346474,4.867415
368.11369543184065,3.1,52.346479,4.867465
371.56614686475586,3.2,52.346484,4.867515
375.01859791878087,3.2,52.346489,4.867565
378.47104859365146,3.3,52.346494,4.867615
381.8562608981807,3.4,52.346499,4.867664
385.3283799799279,3.5,52.346505,4.867714
388.7135914679553,3.6,52.34651,4.867763
392.11886015212457,3.6,52.346516,4.867812
395.5713087784103,3.7,52.346521,4.867862
398.95651907783446,3.8,52.346526,4.867911
402.4089669457226,3.8,52.346531,4.867961
405.7776769374979,3.9,52.346535,4.86801
409.213947422306,4,52.346539,4.86806
412.70541093384617,4.2,52.346542,4.868111
416.12904616982695,4.2,52.346545,4.868161
419.62050921304564,4.3,52.346548,4.868212
423.10309494539035,4.4,52.34655,4.868263
426.58568052147956,4.5,52.346552,4.868314
430.1362757472502,4.5,52.346554,4.868366
433.613523901276,4.6,52.346555,4.868417
437.1588841621579,4.7,52.346556,4.868469
440.7042443431035,4.7,52.346557,4.868521
444.2548391699889,4.8,52.346559,4.868573
447.8001991111914,4.9,52.34656,4.868625
451.3507936987547,4.9,52.346562,4.868677
454.90138812657835,5,52.346564,4.868729
458.52854150893074,5.1,52.346567,4.868782
462.0200028346769,5.2,52.34657,4.868833
465.57930408760075,5.2,52.346573,4.868885
469.1507599027353,5.3,52.346577,4.868937
472.67047670842214,5.4,52.346582,4.868988
476.25749890471263,5.5,52.346587,4.86904
479.79651026776435,5.5,52.346593,4.869091
483.29172498975566,5.6,52.3466,4.869141
486.8534041732673,5.7,52.346607,4.869192
490.34861784709585,5.8,52.346614,4.869242
493.8702996893186,5.9,52.346622,4.869292
497.32609059944707,6,52.34663,4.869341
500.8775306524452,6,52.346639,4.869391
