distance,altitude,latitude,longitude
5418.064107146324,3.12,52.4039400,4.9077500
5463.0178065218515,2.04,52.4041900,4.9072300
5523.593170141164,1.6500000000000001,52.4045900,4.9066250
5584.168536083665,1.7100000000000002,52.4049900,4.9060200
5588.620363261129,1.7100000000000002,52.4050300,4.9060200
5597.929038689989,1.7100000000000002,52.4051100,4.9060600
5647.42951535312,1.62,52.4054500,4.9065300
5705.125128117429,1.62,52.4058600,4.9070500
5714.176854133827,1.6900000000000002,52.4059200,4.9069600
5741.726512817317,1.61,52.4061500,4.9071100
5751.766109372733,1.61,52.4062400,4.9071000
5802.9043442197635,1.3200000000000003,52.4066500,4.9074400
5853.040044539338,1.26,52.4070450,4.9077950
5903.17582028997,1.16,52.4074400,4.9081500
5941.795903096701,1.37,52.4077600,4.9083700
