distance,altitude,latitude,longitude
8180.664070007409,7.7700000000000005,52.5625900,4.6105500
8239.558843731595,4.85,52.5630600,4.6109500
8305.348644970314,4.61,52.5636500,4.6110100
8345.620191562659,5.36,52.5640100,4.6109500
8417.771965246058,5.38,52.5646500,4.6107800
8461.261554288936,4.62,52.5650400,4.6107400
8549.898730225488,3.75,52.5657600,4.6113000
8626.393129154185,3.36,52.5663500,4.6118800
8720.115790551494,7.260000000000001,52.5671000,4.6125100
8742.12100667982,7.430000000000001,52.5672900,4.6126000
8801.352985635895,10.4,52.5673500,4.6134700
8860.58495602145,12.8,52.5674100,4.6143400
8924.48138753593,12.63,52.5672800,4.6152600
8952.41764400598,11.8,52.5672500,4.6156700
9034.328031904393,6.280000000000001,52.5674150,4.6168500
9116.238410189528,5.59,52.5675800,4.6180300
